TIMESTAMP, VALUE
2019-01-28T11:38:00Z, 1.138
2019-01-28T11:39:00Z, 1.139
2019-01-28T11:40:00Z, 1.140
2019-01-28T11:41:00Z, 1.141
2019-01-28T11:42:00Z, 1.142
2019-01-28T11:43:00Z, 1.143
2019-01-28T11:44:00Z, 1.144
2019-01-28T11:45:00Z, 1.145
2019-01-28T11:46:00Z, 1.146
2019-01-28T11:47:00Z, 1.147
2019-01-28T11:48:00Z, 1.148
2019-01-28T11:49:00Z, 1.149
2019-01-28T11:50:00Z, 1.150
2019-01-28T11:51:00Z, 1.151
2019-01-28T11:52:00Z, 1.152
2019-01-28T11:53:00Z, 1.153
2019-01-28T11:54:00Z, 1.154
2019-01-28T11:55:00Z, 1.155
2019-01-28T11:56:00Z, 1.156
2019-01-28T11:57:00Z, 1.157
2019-01-28T11:58:00Z, 1.158
2019-01-28T11:59:00Z, 1.159
2019-01-28T12:00:00Z, 1.200
2019-01-28T12:01:00Z, 1.201
2019-01-28T12:02:00Z, 1.202
2019-01-28T12:03:00Z, 1.203
2019-01-28T12:04:00Z, 1.204
2019-01-28T12:05:00Z, 1.205
2019-01-28T12:06:00Z, 1.206
2019-01-28T12:07:00Z, 1.207
2019-01-28T12:08:00Z, 1.208
2019-01-28T12:09:00Z, 1.209
2019-01-28T12:10:00Z, 1.210
2019-01-28T12:11:00Z, 1.211
2019-01-28T12:12:00Z, 1.212
2019-01-28T12:13:00Z, 1.213
2019-01-28T12:14:00Z, 1.214
2019-01-28T12:15:00Z, 1.215
2019-01-28T12:16:00Z, 1.216
2019-01-28T12:17:00Z, 1.217
2019-01-28T12:18:00Z, 1.218
2019-01-28T12:19:00Z, 1.219
2019-01-28T12:20:00Z, 1.220
2019-01-28T12:21:00Z, 1.221
2019-01-28T12:22:00Z, 1.222
2019-01-28T12:23:00Z, 1.223
2019-01-28T12:24:00Z, 1.224
2019-01-28T12:25:00Z, 1.225
2019-01-28T12:26:00Z, 1.226
2019-01-28T12:27:00Z, 1.227
2019-01-28T12:28:00Z, 1.228
2019-01-28T12:29:00Z, 1.229
2019-01-28T12:30:00Z, 1.230
2019-01-28T12:31:00Z, 1.231
2019-01-28T12:32:00Z, 1.232
2019-01-28T12:33:00Z, 1.233
2019-01-28T12:34:00Z, 1.234
2019-01-28T12:35:00Z, 1.235
2019-01-28T12:36:00Z, 1.236
2019-01-28T12:37:00Z, 1.237
2019-01-28T12:38:00Z, 1.238
2019-01-28T12:39:00Z, 1.239
2019-01-28T12:40:00Z, 1.240
2019-01-28T12:41:00Z, 1.241
2019-01-28T12:42:00Z, 1.242
2019-01-28T12:43:00Z, 1.243
2019-01-28T12:44:00Z, 1.244
2019-01-28T12:45:00Z, 1.245
2019-01-28T12:46:00Z, 1.246
2019-01-28T12:47:00Z, 1.247
2019-01-28T12:48:00Z, 1.248
2019-01-28T12:49:00Z, 1.249
2019-01-28T12:50:00Z, 1.250
2019-01-28T12:51:00Z, 1.251
2019-01-28T12:52:00Z, 1.252
2019-01-28T12:53:00Z, 1.253
2019-01-28T12:54:00Z, 1.254
2019-01-28T12:55:00Z, 1.255
2019-01-28T12:56:00Z, 1.256
2019-01-28T12:57:00Z, 1.257
2019-01-28T12:58:00Z, 1.258
2019-01-28T12:59:00Z, 1.259
2019-01-28T13:00:00Z, 1.300
2019-01-28T13:01:00Z, 1.301
2019-01-28T13:02:00Z, 1.302
2019-01-28T13:03:00Z, 1.303
2019-01-28T13:04:00Z, 1.304
2019-01-28T13:05:00Z, 1.305
2019-01-28T13:06:00Z, 1.306
2019-01-28T13:07:00Z, 1.307
2019-01-28T13:08:00Z, 1.308
2019-01-28T13:09:00Z, 1.309
2019-01-28T13:10:00Z, 1.310
2019-01-28T13:11:00Z, 1.311
2019-01-28T13:12:00Z, 1.312
2019-01-28T13:13:00Z, 1.313
2019-01-28T13:14:00Z, 1.314
2019-01-28T13:15:00Z, 1.315
2019-01-28T13:16:00Z, 1.316
2019-01-28T13:17:00Z, 1.317
2019-01-28T13:18:00Z, 1.318
2019-01-28T13:19:00Z, 1.319
2019-01-28T13:20:00Z, 1.320
2019-01-28T13:21:00Z, 1.321
2019-01-28T13:22:00Z, 1.322
2019-01-28T13:23:00Z, 1.323
2019-01-28T13:24:00Z, 1.324
2019-01-28T13:25:00Z, 1.325
2019-01-28T13:26:00Z, 1.326
2019-01-28T13:27:00Z, 1.327
2019-01-28T13:28:00Z, 1.328
2019-01-28T13:29:00Z, 1.329
2019-01-28T13:30:00Z, 1.330
2019-01-28T13:31:00Z, 1.331
2019-01-28T13:32:00Z, 1.332
2019-01-28T13:33:00Z, 1.333
2019-01-28T13:34:00Z, 1.334
2019-01-28T13:35:00Z, 1.335
2019-01-28T13:36:00Z, 1.336
2019-01-28T13:37:00Z, 1.337
2019-01-28T13:38:00Z, 1.338
2019-01-28T13:39:00Z, 1.339
2019-01-28T13:40:00Z, 1.340
2019-01-28T13:41:00Z, 1.341
2019-01-28T13:42:00Z, 1.342
2019-01-28T13:43:00Z, 1.343
2019-01-28T13:44:00Z, 1.344
2019-01-28T13:45:00Z, 1.345
2019-01-28T13:46:00Z, 1.346
2019-01-28T13:47:00Z, 1.347
2019-01-28T13:48:00Z, 1.348
2019-01-28T13:49:00Z, 1.349
2019-01-28T13:50:00Z, 1.350
2019-01-28T13:51:00Z, 1.351
2019-01-28T13:52:00Z, 1.352
2019-01-28T13:53:00Z, 1.353
2019-01-28T13:54:00Z, 1.354
2019-01-28T13:55:00Z, 1.355
2019-01-28T13:56:00Z, 1.356
2019-01-28T13:57:00Z, 1.357
2019-01-28T13:58:00Z, 1.358
2019-01-28T13:59:00Z, 1.359
2019-01-28T14:00:00Z, 1.400
2019-01-28T14:01:00Z, 1.401
2019-01-28T14:02:00Z, 1.402
2019-01-28T14:03:00Z, 1.403
2019-01-28T14:04:00Z, 1.404
2019-01-28T14:05:00Z, 1.405
2019-01-28T14:06:00Z, 1.406
2019-01-28T14:07:00Z, 1.407
2019-01-28T14:08:00Z, 1.408
2019-01-28T14:09:00Z, 1.409
2019-01-28T14:10:00Z, 1.410
2019-01-28T14:11:00Z, 1.411
2019-01-28T14:12:00Z, 1.412
2019-01-28T14:13:00Z, 1.413
2019-01-28T14:14:00Z, 1.414
2019-01-28T14:15:00Z, 1.415
2019-01-28T14:16:00Z, 1.416
2019-01-28T14:17:00Z, 1.417
2019-01-28T14:18:00Z, 1.418
2019-01-28T14:19:00Z, 1.419
2019-01-28T14:20:00Z, 1.420
2019-01-28T14:21:00Z, 1.421
2019-01-28T14:22:00Z, 1.422
2019-01-28T14:23:00Z, 1.423
2019-01-28T14:24:00Z, 1.424
2019-01-28T14:25:00Z, 1.425
2019-01-28T14:26:00Z, 1.426
2019-01-28T14:27:00Z, 1.427
2019-01-28T14:28:00Z, 1.428
2019-01-28T14:29:00Z, 1.429
2019-01-28T14:30:00Z, 1.430
2019-01-28T14:31:00Z, 1.431
2019-01-28T14:32:00Z, 1.432
2019-01-28T14:33:00Z, 1.433
2019-01-28T14:34:00Z, 1.434
2019-01-28T14:35:00Z, 1.435
2019-01-28T14:36:00Z, 1.436
2019-01-28T14:37:00Z, 1.437
2019-01-28T14:38:00Z, 1.438
2019-01-28T14:39:00Z, 1.439
2019-01-28T14:40:00Z, 1.440
2019-01-28T14:41:00Z, 1.441
2019-01-28T14:42:00Z, 1.442
2019-01-28T14:43:00Z, 1.443
2019-01-28T14:44:00Z, 1.444
2019-01-28T14:45:00Z, 1.445
2019-01-28T14:46:00Z, 1.446
2019-01-28T14:47:00Z, 1.447
2019-01-28T14:48:00Z, 1.448
2019-01-28T14:49:00Z, 1.449
2019-01-28T14:50:00Z, 1.450
2019-01-28T14:51:00Z, 1.451
2019-01-28T14:52:00Z, 1.452
2019-01-28T14:53:00Z, 1.453
2019-01-28T14:54:00Z, 1.454
2019-01-28T14:55:00Z, 1.455
2019-01-28T14:56:00Z, 1.456
2019-01-28T14:57:00Z, 1.457
2019-01-28T14:58:00Z, 1.458
2019-01-28T14:59:00Z, 1.459
2019-01-28T15:00:00Z, 1.500
2019-01-28T15:01:00Z, 1.501
2019-01-28T15:02:00Z, 1.502
2019-01-28T15:03:00Z, 1.503
2019-01-28T15:04:00Z, 1.504
2019-01-28T15:05:00Z, 1.505
2019-01-28T15:06:00Z, 1.506
2019-01-28T15:07:00Z, 1.507
2019-01-28T15:08:00Z, 1.508
2019-01-28T15:09:00Z, 1.509
2019-01-28T15:10:00Z, 1.510
2019-01-28T15:11:00Z, 1.511
2019-01-28T15:12:00Z, 1.512
2019-01-28T15:13:00Z, 1.513
2019-01-28T15:14:00Z, 1.514
2019-01-28T15:15:00Z, 1.515
2019-01-28T15:16:00Z, 1.516
2019-01-28T15:17:00Z, 1.517
2019-01-28T15:18:00Z, 1.518
2019-01-28T15:19:00Z, 1.519
2019-01-28T15:20:00Z, 1.520
2019-01-28T15:21:00Z, 1.521
2019-01-28T15:22:00Z, 1.522
2019-01-28T15:23:00Z, 1.523
2019-01-28T15:24:00Z, 1.524
2019-01-28T15:25:00Z, 1.525
2019-01-28T15:26:00Z, 1.526
2019-01-28T15:27:00Z, 1.527
2019-01-28T15:28:00Z, 1.528
2019-01-28T15:29:00Z, 1.529
2019-01-28T15:30:00Z, 1.530
2019-01-28T15:31:00Z, 1.531
2019-01-28T15:32:00Z, 1.532
2019-01-28T15:33:00Z, 1.533
2019-01-28T15:34:00Z, 1.534
2019-01-28T15:35:00Z, 1.535
2019-01-28T15:36:00Z, 1.536
2019-01-28T15:37:00Z, 1.537
2019-01-28T15:38:00Z, 1.538
2019-01-28T15:39:00Z, 1.539
2019-01-28T15:40:00Z, 1.540
2019-01-28T15:41:00Z, 1.541
2019-01-28T15:42:00Z, 1.542
2019-01-28T15:43:00Z, 1.543
2019-01-28T15:44:00Z, 1.544
2019-01-28T15:45:00Z, 1.545
2019-01-28T15:46:00Z, 1.546
2019-01-28T15:47:00Z, 1.547
2019-01-28T15:48:00Z, 1.548
2019-01-28T15:49:00Z, 1.549
2019-01-28T15:50:00Z, 1.550
2019-01-28T15:51:00Z, 1.551
2019-01-28T15:52:00Z, 1.552
2019-01-28T15:53:00Z, 1.553
2019-01-28T15:54:00Z, 1.554
2019-01-28T15:55:00Z, 1.555
2019-01-28T15:56:00Z, 1.556
2019-01-28T15:57:00Z, 1.557
2019-01-28T15:58:00Z, 1.558
2019-01-28T15:59:00Z, 1.559
2019-01-28T16:00:00Z, 1.600
2019-01-28T16:01:00Z, 1.601
2019-01-28T16:02:00Z, 1.602
2019-01-28T16:03:00Z, 1.603
2019-01-28T16:04:00Z, 1.604
2019-01-28T16:05:00Z, 1.605
2019-01-28T16:06:00Z, 1.606
2019-01-28T16:07:00Z, 1.607
2019-01-28T16:08:00Z, 1.608
2019-01-28T16:09:00Z, 1.609
2019-01-28T16:10:00Z, 1.610
2019-01-28T16:11:00Z, 1.611
2019-01-28T16:12:00Z, 1.612
2019-01-28T16:13:00Z, 1.613
2019-01-28T16:14:00Z, 1.614
2019-01-28T16:15:00Z, 1.615
2019-01-28T16:16:00Z, 1.616
2019-01-28T16:17:00Z, 1.617
2019-01-28T16:18:00Z, 1.618
2019-01-28T16:19:00Z, 1.619
2019-01-28T16:20:00Z, 1.620
2019-01-28T16:21:00Z, 1.621
2019-01-28T16:22:00Z, 1.622
2019-01-28T16:23:00Z, 1.623
2019-01-28T16:24:00Z, 1.624
2019-01-28T16:25:00Z, 1.625
2019-01-28T16:26:00Z, 1.626
2019-01-28T16:27:00Z, 1.627
2019-01-28T16:28:00Z, 1.628
2019-01-28T16:29:00Z, 1.629
2019-01-28T16:30:00Z, 1.630
2019-01-28T16:31:00Z, 1.631
2019-01-28T16:32:00Z, 1.632
2019-01-28T16:33:00Z, 1.633
2019-01-28T16:34:00Z, 1.634
2019-01-28T16:35:00Z, 1.635
2019-01-28T16:36:00Z, 1.636
2019-01-28T16:37:00Z, 1.637
2019-01-28T16:38:00Z, 1.638
2019-01-28T16:39:00Z, 1.639
2019-01-28T16:40:00Z, 1.640
2019-01-28T16:41:00Z, 1.641
2019-01-28T16:42:00Z, 1.642
2019-01-28T16:43:00Z, 1.643
2019-01-28T16:44:00Z, 1.644
2019-01-28T16:45:00Z, 1.645
2019-01-28T16:46:00Z, 1.646
2019-01-28T16:47:00Z, 1.647
2019-01-28T16:48:00Z, 1.648
2019-01-28T16:49:00Z, 1.649
2019-01-28T16:50:00Z, 1.650
2019-01-28T16:51:00Z, 1.651
2019-01-28T16:52:00Z, 1.652
2019-01-28T16:53:00Z, 1.653
2019-01-28T16:54:00Z, 1.654
2019-01-28T16:55:00Z, 1.655
2019-01-28T16:56:00Z, 1.656
2019-01-28T16:57:00Z, 1.657
2019-01-28T16:58:00Z, 1.658
2019-01-28T16:59:00Z, 1.659
2019-01-28T17:00:00Z, 1.700
2019-01-28T17:01:00Z, 1.701
2019-01-28T17:02:00Z, 1.702
2019-01-28T17:03:00Z, 1.703
2019-01-28T17:04:00Z, 1.704
2019-01-28T17:05:00Z, 1.705
2019-01-28T17:06:00Z, 1.706
2019-01-28T17:07:00Z, 1.707
2019-01-28T17:08:00Z, 1.708
2019-01-28T17:09:00Z, 1.709
2019-01-28T17:10:00Z, 1.710
2019-01-28T17:11:00Z, 1.711
2019-01-28T17:12:00Z, 1.712
2019-01-28T17:13:00Z, 1.713
2019-01-28T17:14:00Z, 1.714
2019-01-28T17:15:00Z, 1.715
2019-01-28T17:16:00Z, 1.716
2019-01-28T17:17:00Z, 1.717
2019-01-28T17:18:00Z, 1.718
2019-01-28T17:19:00Z, 1.719
2019-01-28T17:20:00Z, 1.720
2019-01-28T17:21:00Z, 1.721
2019-01-28T17:22:00Z, 1.722
2019-01-28T17:23:00Z, 1.723
2019-01-28T17:24:00Z, 1.724
2019-01-28T17:25:00Z, 1.725
2019-01-28T17:26:00Z, 1.726
2019-01-28T17:27:00Z, 1.727
2019-01-28T17:28:00Z, 1.728
2019-01-28T17:29:00Z, 1.729
2019-01-28T17:30:00Z, 1.730
2019-01-28T17:31:00Z, 1.731
2019-01-28T17:32:00Z, 1.732
2019-01-28T17:33:00Z, 1.733
2019-01-28T17:34:00Z, 1.734
2019-01-28T17:35:00Z, 1.735
2019-01-28T17:36:00Z, 1.736
2019-01-28T17:37:00Z, 1.737
2019-01-28T17:38:00Z, 1.738
2019-01-28T17:39:00Z, 1.739
2019-01-28T17:40:00Z, 1.740
2019-01-28T17:41:00Z, 1.741
2019-01-28T17:42:00Z, 1.742
2019-01-28T17:43:00Z, 1.743
2019-01-28T17:44:00Z, 1.744
2019-01-28T17:45:00Z, 1.745
2019-01-28T17:46:00Z, 1.746
2019-01-28T17:47:00Z, 1.747
2019-01-28T17:48:00Z, 1.748
2019-01-28T17:49:00Z, 1.749
2019-01-28T17:50:00Z, 1.750
2019-01-28T17:51:00Z, 1.751
2019-01-28T17:52:00Z, 1.752
2019-01-28T17:53:00Z, 1.753
2019-01-28T17:54:00Z, 1.754
2019-01-28T17:55:00Z, 1.755
2019-01-28T17:56:00Z, 1.756
2019-01-28T17:57:00Z, 1.757
2019-01-28T17:58:00Z, 1.758
2019-01-28T17:59:00Z, 1.759
2019-01-28T18:00:00Z, 1.800
2019-01-28T18:01:00Z, 1.801
2019-01-28T18:02:00Z, 1.802
2019-01-28T18:03:00Z, 1.803
2019-01-28T18:04:00Z, 1.804
2019-01-28T18:05:00Z, 1.805
2019-01-28T18:06:00Z, 1.806
2019-01-28T18:07:00Z, 1.807
2019-01-28T18:08:00Z, 1.808
2019-01-28T18:09:00Z, 1.809
2019-01-28T18:10:00Z, 1.810
2019-01-28T18:11:00Z, 1.811
2019-01-28T18:12:00Z, 1.812
2019-01-28T18:13:00Z, 1.813
2019-01-28T18:14:00Z, 1.814
2019-01-28T18:15:00Z, 1.815
2019-01-28T18:16:00Z, 1.816
2019-01-28T18:17:00Z, 1.817
2019-01-28T18:18:00Z, 1.818
2019-01-28T18:19:00Z, 1.819
2019-01-28T18:20:00Z, 1.820
2019-01-28T18:21:00Z, 1.821
2019-01-28T18:22:00Z, 1.822
2019-01-28T18:23:00Z, 1.823
2019-01-28T18:24:00Z, 1.824
2019-01-28T18:25:00Z, 1.825
2019-01-28T18:26:00Z, 1.826
2019-01-28T18:27:00Z, 1.827
2019-01-28T18:28:00Z, 1.828
2019-01-28T18:29:00Z, 1.829
2019-01-28T18:30:00Z, 1.830
2019-01-28T18:31:00Z, 1.831
2019-01-28T18:32:00Z, 1.832
2019-01-28T18:33:00Z, 1.833
2019-01-28T18:34:00Z, 1.834
2019-01-28T18:35:00Z, 1.835
2019-01-28T18:36:00Z, 1.836
2019-01-28T18:37:00Z, 1.837
2019-01-28T18:38:00Z, 1.838
2019-01-28T18:39:00Z, 1.839
2019-01-28T18:40:00Z, 1.840
2019-01-28T18:41:00Z, 1.841
2019-01-28T18:42:00Z, 1.842
2019-01-28T18:43:00Z, 1.843
2019-01-28T18:44:00Z, 1.844
2019-01-28T18:45:00Z, 1.845
2019-01-28T18:46:00Z, 1.846
2019-01-28T18:47:00Z, 1.847
2019-01-28T18:48:00Z, 1.848
2019-01-28T18:49:00Z, 1.849
2019-01-28T18:50:00Z, 1.850
2019-01-28T18:51:00Z, 1.851
2019-01-28T18:52:00Z, 1.852
2019-01-28T18:53:00Z, 1.853
2019-01-28T18:54:00Z, 1.854
2019-01-28T18:55:00Z, 1.855
2019-01-28T18:56:00Z, 1.856
2019-01-28T18:57:00Z, 1.857
2019-01-28T18:58:00Z, 1.858
2019-01-28T18:59:00Z, 1.859
2019-01-28T19:00:00Z, 1.900
2019-01-28T19:01:00Z, 1.901
2019-01-28T19:02:00Z, 1.902
2019-01-28T19:03:00Z, 1.903
2019-01-28T19:04:00Z, 1.904
2019-01-28T19:05:00Z, 1.905
2019-01-28T19:06:00Z, 1.906
2019-01-28T19:07:00Z, 1.907
2019-01-28T19:08:00Z, 1.908
2019-01-28T19:09:00Z, 1.909
2019-01-28T19:10:00Z, 1.910
2019-01-28T19:11:00Z, 1.911
2019-01-28T19:12:00Z, 1.912
2019-01-28T19:13:00Z, 1.913
2019-01-28T19:14:00Z, 1.914
2019-01-28T19:15:00Z, 1.915
2019-01-28T19:16:00Z, 1.916
2019-01-28T19:17:00Z, 1.917
2019-01-28T19:18:00Z, 1.918
2019-01-28T19:19:00Z, 1.919
2019-01-28T19:20:00Z, 1.920
2019-01-28T19:21:00Z, 1.921
2019-01-28T19:22:00Z, 1.922
2019-01-28T19:23:00Z, 1.923
2019-01-28T19:24:00Z, 1.924
2019-01-28T19:25:00Z, 1.925
2019-01-28T19:26:00Z, 1.926
2019-01-28T19:27:00Z, 1.927
2019-01-28T19:28:00Z, 1.928
2019-01-28T19:29:00Z, 1.929
2019-01-28T19:30:00Z, 1.930
2019-01-28T19:31:00Z, 1.931
2019-01-28T19:32:00Z, 1.932
2019-01-28T19:33:00Z, 1.933
2019-01-28T19:34:00Z, 1.934
2019-01-28T19:35:00Z, 1.935
2019-01-28T19:36:00Z, 1.936
2019-01-28T19:37:00Z, 1.937
2019-01-28T19:38:00Z, 1.938
2019-01-28T19:39:00Z, 1.939
2019-01-28T19:40:00Z, 1.940
2019-01-28T19:41:00Z, 1.941
2019-01-28T19:42:00Z, 1.942
2019-01-28T19:43:00Z, 1.943
2019-01-28T19:44:00Z, 1.944
2019-01-28T19:45:00Z, 1.945
2019-01-28T19:46:00Z, 1.946
2019-01-28T19:47:00Z, 1.947
2019-01-28T19:48:00Z, 1.948
2019-01-28T19:49:00Z, 1.949
2019-01-28T19:50:00Z, 1.950
2019-01-28T19:51:00Z, 1.951
2019-01-28T19:52:00Z, 1.952
2019-01-28T19:53:00Z, 1.953
2019-01-28T19:54:00Z, 1.954
2019-01-28T19:55:00Z, 1.955
2019-01-28T19:56:00Z, 1.956
2019-01-28T19:57:00Z, 1.957
2019-01-28T19:58:00Z, 1.958
2019-01-28T19:59:00Z, 1.959
2019-01-28T20:00:00Z, 2.000
2019-01-28T20:01:00Z, 2.001
2019-01-28T20:02:00Z, 2.002
2019-01-28T20:03:00Z, 2.003
2019-01-28T20:04:00Z, 2.004
2019-01-28T20:05:00Z, 2.005
2019-01-28T20:06:00Z, 2.006
2019-01-28T20:07:00Z, 2.007
2019-01-28T20:08:00Z, 2.008
2019-01-28T20:09:00Z, 2.009
2019-01-28T20:10:00Z, 2.010
2019-01-28T20:11:00Z, 2.011
2019-01-28T20:12:00Z, 2.012
2019-01-28T20:13:00Z, 2.013
2019-01-28T20:14:00Z, 2.014
2019-01-28T20:15:00Z, 2.015
2019-01-28T20:16:00Z, 2.016
2019-01-28T20:17:00Z, 2.017
2019-01-28T20:18:00Z, 2.018
2019-01-28T20:19:00Z, 2.019
2019-01-28T20:20:00Z, 2.020
2019-01-28T20:21:00Z, 2.021
2019-01-28T20:22:00Z, 2.022
2019-01-28T20:23:00Z, 2.023
2019-01-28T20:24:00Z, 2.024
2019-01-28T20:25:00Z, 2.025
2019-01-28T20:26:00Z, 2.026
2019-01-28T20:27:00Z, 2.027
2019-01-28T20:28:00Z, 2.028
2019-01-28T20:29:00Z, 2.029
2019-01-28T20:30:00Z, 2.030
2019-01-28T20:31:00Z, 2.031
2019-01-28T20:32:00Z, 2.032
2019-01-28T20:33:00Z, 2.033
2019-01-28T20:34:00Z, 2.034
2019-01-28T20:35:00Z, 2.035
2019-01-28T20:36:00Z, 2.036
2019-01-28T20:37:00Z, 2.037
2019-01-28T20:38:00Z, 2.038
2019-01-28T20:39:00Z, 2.039
2019-01-28T20:40:00Z, 2.040
2019-01-28T20:41:00Z, 2.041
2019-01-28T20:42:00Z, 2.042
2019-01-28T20:43:00Z, 2.043
2019-01-28T20:44:00Z, 2.044
2019-01-28T20:45:00Z, 2.045
2019-01-28T20:46:00Z, 2.046
2019-01-28T20:47:00Z, 2.047
2019-01-28T20:48:00Z, 2.048
2019-01-28T20:49:00Z, 2.049
2019-01-28T20:50:00Z, 2.050
2019-01-28T20:51:00Z, 2.051
2019-01-28T20:52:00Z, 2.052
2019-01-28T20:53:00Z, 2.053
2019-01-28T20:54:00Z, 2.054
2019-01-28T20:55:00Z, 2.055
2019-01-28T20:56:00Z, 2.056
2019-01-28T20:57:00Z, 2.057
2019-01-28T20:58:00Z, 2.058
2019-01-28T20:59:00Z, 2.059
2019-01-28T21:00:00Z, 2.100
2019-01-28T21:01:00Z, 2.101
2019-01-28T21:02:00Z, 2.102
2019-01-28T21:03:00Z, 2.103
2019-01-28T21:04:00Z, 2.104
2019-01-28T21:05:00Z, 2.105
2019-01-28T21:06:00Z, 2.106
2019-01-28T21:07:00Z, 2.107
2019-01-28T21:08:00Z, 2.108
2019-01-28T21:09:00Z, 2.109
2019-01-28T21:10:00Z, 2.110
2019-01-28T21:11:00Z, 2.111
2019-01-28T21:12:00Z, 2.112
2019-01-28T21:13:00Z, 2.113
2019-01-28T21:14:00Z, 2.114
2019-01-28T21:15:00Z, 2.115
2019-01-28T21:16:00Z, 2.116
2019-01-28T21:17:00Z, 2.117
2019-01-28T21:18:00Z, 2.118
2019-01-28T21:19:00Z, 2.119
2019-01-28T21:20:00Z, 2.120
2019-01-28T21:21:00Z, 2.121
2019-01-28T21:22:00Z, 2.122
2019-01-28T21:23:00Z, 2.123
2019-01-28T21:24:00Z, 2.124
2019-01-28T21:25:00Z, 2.125
2019-01-28T21:26:00Z, 2.126
2019-01-28T21:27:00Z, 2.127
2019-01-28T21:28:00Z, 2.128
2019-01-28T21:29:00Z, 2.129
2019-01-28T21:30:00Z, 2.130
2019-01-28T21:31:00Z, 2.131
2019-01-28T21:32:00Z, 2.132
2019-01-28T21:33:00Z, 2.133
2019-01-28T21:34:00Z, 2.134
2019-01-28T21:35:00Z, 2.135
2019-01-28T21:36:00Z, 2.136
2019-01-28T21:37:00Z, 2.137
2019-01-28T21:38:00Z, 2.138
2019-01-28T21:39:00Z, 2.139
2019-01-28T21:40:00Z, 2.140
2019-01-28T21:41:00Z, 2.141
2019-01-28T21:42:00Z, 2.142
2019-01-28T21:43:00Z, 2.143
2019-01-28T21:44:00Z, 2.144
2019-01-28T21:45:00Z, 2.145
2019-01-28T21:46:00Z, 2.146
2019-01-28T21:47:00Z, 2.147
2019-01-28T21:48:00Z, 2.148
2019-01-28T21:49:00Z, 2.149
2019-01-28T21:50:00Z, 2.150
2019-01-28T21:51:00Z, 2.151
2019-01-28T21:52:00Z, 2.152
2019-01-28T21:53:00Z, 2.153
2019-01-28T21:54:00Z, 2.154
2019-01-28T21:55:00Z, 2.155
2019-01-28T21:56:00Z, 2.156
2019-01-28T21:57:00Z, 2.157
2019-01-28T21:58:00Z, 2.158
2019-01-28T21:59:00Z, 2.159
2019-01-28T22:00:00Z, 2.200
2019-01-28T22:01:00Z, 2.201
2019-01-28T22:02:00Z, 2.202
2019-01-28T22:03:00Z, 2.203
2019-01-28T22:04:00Z, 2.204
2019-01-28T22:05:00Z, 2.205
2019-01-28T22:06:00Z, 2.206
2019-01-28T22:07:00Z, 2.207
2019-01-28T22:08:00Z, 2.208
2019-01-28T22:09:00Z, 2.209
2019-01-28T22:10:00Z, 2.210
2019-01-28T22:11:00Z, 2.211
2019-01-28T22:12:00Z, 2.212
2019-01-28T22:13:00Z, 2.213
2019-01-28T22:14:00Z, 2.214
2019-01-28T22:15:00Z, 2.215
2019-01-28T22:16:00Z, 2.216
2019-01-28T22:17:00Z, 2.217
2019-01-28T22:18:00Z, 2.218
2019-01-28T22:19:00Z, 2.219
2019-01-28T22:20:00Z, 2.220
2019-01-28T22:21:00Z, 2.221
2019-01-28T22:22:00Z, 2.222
2019-01-28T22:23:00Z, 2.223
2019-01-28T22:24:00Z, 2.224
2019-01-28T22:25:00Z, 2.225
2019-01-28T22:26:00Z, 2.226
2019-01-28T22:27:00Z, 2.227
2019-01-28T22:28:00Z, 2.228
2019-01-28T22:29:00Z, 2.229
2019-01-28T22:30:00Z, 2.230
2019-01-28T22:31:00Z, 2.231
2019-01-28T22:32:00Z, 2.232
2019-01-28T22:33:00Z, 2.233
2019-01-28T22:34:00Z, 2.234
2019-01-28T22:35:00Z, 2.235
2019-01-28T22:36:00Z, 2.236
2019-01-28T22:37:00Z, 2.237
2019-01-28T22:38:00Z, 2.238
2019-01-28T22:39:00Z, 2.239
2019-01-28T22:40:00Z, 2.240
2019-01-28T22:41:00Z, 2.241
2019-01-28T22:42:00Z, 2.242
2019-01-28T22:43:00Z, 2.243
2019-01-28T22:44:00Z, 2.244
2019-01-28T22:45:00Z, 2.245
2019-01-28T22:46:00Z, 2.246
2019-01-28T22:47:00Z, 2.247
2019-01-28T22:48:00Z, 2.248
2019-01-28T22:49:00Z, 2.249
2019-01-28T22:50:00Z, 2.250
2019-01-28T22:51:00Z, 2.251
2019-01-28T22:52:00Z, 2.252
2019-01-28T22:53:00Z, 2.253
2019-01-28T22:54:00Z, 2.254
2019-01-28T22:55:00Z, 2.255
2019-01-28T22:56:00Z, 2.256
2019-01-28T22:57:00Z, 2.257
2019-01-28T22:58:00Z, 2.258
2019-01-28T22:59:00Z, 2.259
2019-01-28T23:00:00Z, 2.300
2019-01-28T23:01:00Z, 2.301
2019-01-28T23:02:00Z, 2.302
2019-01-28T23:03:00Z, 2.303
2019-01-28T23:04:00Z, 2.304
2019-01-28T23:05:00Z, 2.305
2019-01-28T23:06:00Z, 2.306
2019-01-28T23:07:00Z, 2.307
2019-01-28T23:08:00Z, 2.308
2019-01-28T23:09:00Z, 2.309
2019-01-28T23:10:00Z, 2.310
2019-01-28T23:11:00Z, 2.311
2019-01-28T23:12:00Z, 2.312
2019-01-28T23:13:00Z, 2.313
2019-01-28T23:14:00Z, 2.314
2019-01-28T23:15:00Z, 2.315
2019-01-28T23:16:00Z, 2.316
